account_length,international_plan,voice_mail_plan,total_intl_charge,number_customer_service_calls,churn,total_call,total_minutes,total_charge
125,0,0,2.08,2,no,304,510.9,46.690000000000005
65,0,0,2.3,3,no,242,622.8,59.89999999999999
100,0,0,3.67,0,yes,267,772.5,77.01
70,0,0,2.35,1,no,268,523.4,50.39
67,0,0,1.57,3,no,299,598.0,64.45
50,0,1,3.56,2,no,250,609.0,55.60999999999999
42,0,0,1.24,0,no,315,485.09999999999997,50.56
103,0,1,3.43,5,no,273,741.8,71.63
90,0,0,2.4,0,no,336,545.3000000000001,48.14999999999999
66,0,0,4.21,2,no,313,602.4000000000001,52.21
22,0,0,2.24,1,no,282,569.8,56.43000000000001
147,0,1,2.4,2,no,281,522.9,45.349999999999994
57,0,1,3.51,2,no,299,534.9,46.79
7,0,1,3.02,2,no,334,626.9000000000001,61.53
85,0,0,3.48,4,no,339,594.5,65.56
92,0,0,2.03,1,no,286,504.4,57.029999999999994
92,0,0,2.67,1,no,347,619.7,62.25
133,0,0,2.73,2,no,338,502.3,43.18000000000001
134,0,0,1.94,2,no,370,476.8,43.63
66,0,1,2.62,1,no,314,603.6999999999999,58.28
65,0,0,3.4,3,no,313,554.4,55.24
102,0,0,2.65,2,no,277,625.5,52.95
101,1,0,2.62,0,yes,348,585.5,56.02
115,0,1,3.59,0,no,292,536.8,53.55
111,0,1,2.92,1,no,350,547.5,52.18
121,0,0,2.81,2,no,352,520.4000000000001,49.76
108,0,0,2.51,0,no,292,607.4,53.910000000000004
63,0,1,2.43,1,no,303,623.5999999999999,63.48
59,0,1,2.86,1,no,245,472.40000000000003,51.31
82,0,0,3.56,1,no,290,595.8,58.370000000000005
110,0,0,2.67,3,no,300,376.4,36.83
85,0,0,2.51,1,no,324,614.0999999999999,57.309999999999995
46,0,0,2.48,2,no,310,599.0999999999999,63.25
44,0,0,0.0,0,no,240,567.8,58.589999999999996
171,0,0,3.38,1,no,275,596.0,58.269999999999996
88,0,1,2.57,2,no,305,628.2,60.480000000000004
169,0,0,2.08,2,no,277,502.4,58.34
48,0,0,3.27,1,no,264,618.1,59.83
65,0,0,1.81,3,no,291,385.9,34.05
53,0,0,2.62,1,no,270,583.4,56.669999999999995
72,0,1,2.11,1,no,283,620.0,51.98
100,0,0,2.13,2,no,261,629.6,55.910000000000004
82,0,0,3.13,3,no,348,642.5,61.69
71,0,0,2.19,3,no,314,511.70000000000005,47.64
103,0,0,2.67,1,no,315,569.2,61.68
87,0,0,3.56,1,no,241,596.6999999999999,61.82
116,0,0,2.43,2,yes,273,733.6,74.81
140,0,0,2.89,1,no,283,660.3,68.75
93,0,0,3.11,3,no,334,622.5,62.3
90,0,0,3.46,0,no,338,571.4000000000001,63.059999999999995
130,0,0,3.13,1,no,262,609.7,61.50999999999999
121,1,0,2.81,2,no,314,557.4000000000001,56.08
94,1,1,1.89,0,no,299,435.7,38.95
76,0,0,3.89,0,no,270,529.7,56.0
69,0,0,4.32,1,no,330,498.2,48.21
117,0,1,3.35,1,no,308,602.9,59.35
70,0,0,1.54,1,yes,326,825.5999999999999,89.86
130,0,0,3.92,3,no,327,419.6,41.07
109,0,1,3.11,0,no,290,546.3,50.510000000000005
115,0,0,4.05,0,no,276,659.4,61.68
114,0,0,2.13,2,no,339,452.6,46.480000000000004
135,0,0,2.81,0,no,323,644.6,54.3
79,0,1,3.11,1,no,312,568.4,53.21000000000001
123,0,0,1.81,1,no,286,638.0999999999999,65.94000000000001
112,1,0,2.13,1,no,319,474.0,51.470000000000006
57,0,0,3.05,0,no,292,529.0,58.95
143,0,0,4.64,1,no,277,561.9,66.81
107,0,0,2.65,1,no,305,518.6,61.81
103,1,0,3.38,1,yes,280,584.1,52.4
157,0,0,2.03,5,yes,238,763.2,75.5
120,0,0,2.84,2,no,241,563.2,55.55
81,1,1,3.35,1,no,284,741.4,70.83
136,0,0,1.94,1,yes,306,723.7,76.14000000000001
83,0,1,2.94,3,no,298,522.6,47.010000000000005
137,0,0,2.59,1,no,265,657.8000000000001,70.65
93,0,1,2.81,3,no,274,564.9,60.45
103,0,0,2.89,1,no,317,481.0,48.35
96,0,0,4.48,2,no,252,483.3,49.1
77,1,0,2.11,0,no,309,497.3,45.709999999999994
116,0,0,4.27,1,no,271,547.6,55.019999999999996
96,1,0,1.57,3,no,335,614.2,59.92000000000001
60,1,1,2.65,4,yes,292,384.5,38.05
105,1,1,2.92,2,no,309,547.7,50.75999999999999
107,0,0,2.38,1,no,283,489.8,50.190000000000005
86,0,0,3.13,1,yes,313,698.5,71.49
115,0,0,3.54,1,no,349,648.3,63.709999999999994
128,0,1,3.13,1,no,347,769.4000000000001,78.24
97,0,0,2.46,1,no,357,569.9,62.91
90,0,0,3.02,1,no,255,550.5999999999999,58.46
22,0,0,2.73,1,no,287,583.1,61.0
121,0,0,2.92,1,yes,285,738.4000000000001,77.97999999999999
169,0,0,3.08,2,no,325,732.3,67.98
83,0,0,2.54,0,no,267,599.8,66.39999999999999
87,0,1,2.43,1,no,316,688.0,63.19
126,0,1,2.0,1,no,222,586.9,57.78
61,0,1,2.57,1,no,313,586.5,62.66
90,1,0,1.19,2,no,269,561.6,59.5
131,0,0,1.35,2,no,316,551.4000000000001,49.09
89,0,0,3.0,1,no,355,508.0,51.07
71,0,0,3.0,0,no,312,541.6,44.699999999999996
166,0,0,2.7,4,no,320,684.7,70.35000000000001
146,1,0,2.65,1,no,350,641.4,58.3
90,1,0,3.02,2,no,308,459.0,45.39
59,0,0,2.59,0,no,263,621.6,55.34
25,0,0,3.0,2,no,289,680.5,70.76
105,0,0,3.16,3,no,279,509.6,43.370000000000005
143,0,1,3.51,1,no,323,593.9000000000001,51.56
56,0,0,2.08,1,no,309,516.0,50.910000000000004
105,0,0,2.11,1,no,376,679.9,65.16
73,0,1,2.38,1,no,314,706.3,68.82
54,0,0,2.73,0,no,305,670.4,67.47
98,0,0,3.94,2,no,292,547.5,55.53
100,0,1,3.32,6,yes,286,503.1,36.98
107,0,0,2.84,4,no,292,625.5,65.24
167,0,0,3.81,1,no,272,544.4,54.99
49,0,0,2.3,2,no,253,515.4,52.19
34,0,0,2.65,0,no,250,568.5999999999999,52.94
109,0,0,2.05,3,no,293,635.9000000000001,53.559999999999995
109,0,0,2.94,1,no,207,482.4,45.089999999999996
39,0,0,3.27,3,no,324,739.6999999999999,69.73
90,0,0,2.43,2,no,284,611.6,53.160000000000004
114,0,0,3.11,2,no,291,679.0,65.7
113,0,0,3.05,2,no,299,580.0,67.06
19,0,1,2.7,0,no,219,437.90000000000003,42.739999999999995
94,0,0,2.51,2,no,238,502.1,47.69
69,0,0,1.94,4,no,308,700.5,67.43
90,0,0,3.08,3,no,334,587.3,58.17
48,0,0,3.32,2,no,224,369.8,28.42
122,0,1,2.57,1,no,283,615.5,63.599999999999994
123,0,1,3.24,1,no,334,596.7,58.580000000000005
81,0,0,2.24,1,no,268,649.9000000000001,61.81
43,0,0,2.32,0,no,285,681.2,68.19000000000001
25,0,0,3.13,3,no,332,553.9,47.269999999999996
170,0,0,3.59,1,no,262,602.1,60.88
129,0,0,3.13,2,no,289,625.7,61.77000000000001
132,0,1,3.11,3,no,280,537.2,50.459999999999994
42,0,0,3.86,5,yes,337,539.4,50.91
8,0,0,2.3,1,no,367,603.7,58.54
145,0,0,1.67,2,no,405,688.5,64.92
131,0,0,2.65,1,no,365,702.2,69.23
105,0,0,1.46,0,no,321,472.3,43.56999999999999
90,0,1,1.84,3,no,254,694.5,71.36
124,0,0,3.56,4,yes,330,508.0,44.96
82,0,0,3.86,0,no,296,648.5,60.51
76,0,0,2.65,0,no,336,602.6,60.11
98,0,0,2.62,2,no,323,546.9,60.92
80,1,0,2.54,0,yes,242,663.4,71.75
57,0,0,1.89,1,no,300,521.8,56.82
137,0,0,4.81,1,no,296,580.8,48.81
87,0,0,2.32,2,no,321,555.2,48.45
131,0,0,3.0,1,yes,300,672.0,71.32
116,0,0,2.97,1,no,291,397.5,33.25
136,0,1,3.08,1,no,319,611.5,57.95
149,0,0,2.7,1,no,228,526.3000000000001,59.31
108,0,0,3.21,3,no,273,636.5999999999999,55.54
25,0,0,3.29,2,no,217,620.4000000000001,60.050000000000004
104,0,0,3.81,2,no,335,660.0,68.72
25,0,0,2.59,2,no,241,404.7,48.03
140,0,1,2.4,3,no,262,608.2,63.24
106,0,0,2.16,2,no,286,543.0,51.839999999999996
81,0,1,1.92,2,no,303,510.00000000000006,44.760000000000005
77,0,1,2.16,1,no,314,587.8,57.09
87,0,1,3.97,1,no,272,636.3,63.93000000000001
72,0,1,2.24,4,yes,318,519.2,44.589999999999996
45,0,1,3.19,0,no,330,476.2,48.65
41,1,1,3.05,0,no,266,787.7,80.94
122,0,0,3.02,1,no,279,532.6,49.51
92,0,1,3.35,0,no,249,643.9000000000001,63.709999999999994
65,1,0,3.62,1,yes,258,509.0,39.35
57,0,1,3.78,1,no,311,453.99999999999994,44.76
127,0,0,3.56,0,yes,292,686.5,73.33
121,0,0,2.73,2,no,323,656.7,59.900000000000006
117,0,0,3.43,1,no,336,696.2,64.49000000000001
37,0,0,2.21,3,no,311,698.0,68.95
162,0,0,3.08,1,no,298,501.09999999999997,43.879999999999995
193,0,0,3.35,3,no,314,582.0,59.330000000000005
80,0,0,2.48,2,no,241,533.5,56.96
176,0,0,3.05,1,no,296,609.2,56.85
89,0,1,1.54,1,no,333,622.7,61.68
128,0,0,2.65,1,no,324,575.8,58.410000000000004
138,0,0,2.38,0,no,360,523.5,40.01
90,0,0,2.73,3,no,308,553.7,57.410000000000004
57,0,1,2.3,3,no,315,489.79999999999995,47.53
177,0,1,4.24,3,no,303,655.7,65.25
98,0,1,3.86,0,no,311,560.7,55.400000000000006
140,0,0,3.27,2,no,322,534.3,54.71
133,0,0,2.48,0,no,269,514.8000000000001,56.63
166,0,1,2.03,0,no,292,436.0,42.21
86,0,0,3.19,2,no,297,472.09999999999997,44.489999999999995
117,0,0,2.24,0,no,350,679.5,63.2
86,0,0,3.11,3,no,282,623.5,63.68000000000001
74,0,0,2.0,1,no,252,622.8,61.2
178,0,0,4.13,2,yes,303,470.20000000000005,53.760000000000005
95,0,1,3.46,1,no,341,685.3,56.73
85,0,0,2.32,0,no,335,703.3,63.43000000000001
81,0,0,2.46,0,no,303,428.79999999999995,35.010000000000005
41,0,0,2.97,6,yes,332,488.40000000000003,39.15
217,0,0,3.89,0,no,244,503.1,42.42
79,0,0,2.13,0,no,314,569.7,59.36000000000001
15,0,0,3.56,5,no,330,684.0999999999999,61.67
96,0,0,3.11,3,no,321,466.70000000000005,44.96
140,0,0,3.13,1,no,310,652.5999999999999,64.17
67,0,0,2.4,1,no,294,399.5,36.34
105,0,0,2.78,1,no,340,588.5,54.58
38,0,0,2.94,1,yes,255,747.3000000000001,78.21
110,0,0,3.48,1,yes,256,707.5,71.53999999999999
74,0,0,2.94,1,no,330,554.0999999999999,50.71
79,0,1,2.62,3,no,323,517.9000000000001,47.790000000000006
114,1,0,3.62,2,yes,248,660.0999999999999,65.64
44,0,0,2.54,5,no,274,599.7,64.52
107,0,0,2.0,2,no,344,693.1,66.72
104,0,1,2.16,0,no,302,521.6,46.6
98,0,0,2.48,1,no,287,600.3,53.49
60,0,0,3.02,2,no,297,457.5,51.81999999999999
138,0,1,2.19,0,no,252,766.3,72.89
89,0,0,1.27,1,yes,354,709.0,74.72
22,0,1,3.0,2,no,380,650.5,56.29
69,0,0,2.75,1,no,283,525.7,46.64
106,0,0,3.02,0,no,351,617.0,67.97
104,0,0,3.78,1,no,264,474.4,42.59
174,0,0,1.67,3,no,246,584.6,54.22
127,0,1,2.0,1,no,314,647.8,61.39
2,0,1,2.51,1,no,342,472.7,45.41
91,0,0,1.73,1,yes,253,655.8,72.86
34,0,1,2.57,2,no,279,648.9000000000001,61.31
111,0,0,3.05,1,no,252,499.29999999999995,54.09
110,0,1,3.35,2,no,265,548.5999999999999,51.89
65,0,0,3.27,3,no,275,660.3000000000001,60.24
51,0,1,4.08,1,no,248,629.0,60.83
64,0,0,3.7,2,no,283,614.9,46.35
117,0,0,3.0,2,no,193,711.8,68.2
38,0,0,1.51,1,no,326,557.8,59.9
112,1,0,2.81,2,no,321,592.0999999999999,61.67
48,0,1,3.13,2,no,268,483.9,46.57
105,0,0,3.43,2,no,275,518.8,51.190000000000005
140,0,0,2.92,6,no,231,705.6,66.17
185,0,1,2.3,0,no,342,489.59999999999997,44.22
99,0,0,2.59,2,no,334,705.9000000000001,67.36
52,0,0,2.24,1,no,323,580.2,55.33
200,1,1,1.54,1,yes,295,411.29999999999995,38.03
82,0,0,2.94,1,no,306,592.7,59.849999999999994
143,0,0,1.49,1,yes,291,639.0999999999999,62.559999999999995
97,0,0,3.89,2,no,309,427.1,38.2
83,0,0,2.73,3,no,268,668.6,65.56
92,0,0,2.24,2,no,269,533.3,46.69
130,0,0,3.4,0,no,251,612.5,60.260000000000005
97,1,0,1.65,5,yes,240,734.4,75.81
53,0,1,3.24,3,no,317,485.70000000000005,51.37
87,1,0,2.67,0,no,262,619.9,55.28
138,0,0,3.11,1,no,318,375.9,29.669999999999998
136,0,0,3.0,3,no,337,681.0,69.7
98,0,0,3.24,6,yes,278,490.4,50.699999999999996
109,0,0,2.51,1,no,305,619.0,52.72
84,0,0,2.32,2,no,281,548.2,53.52
157,0,1,3.21,2,no,258,561.2,54.480000000000004
74,0,1,3.11,3,no,338,547.0999999999999,50.78999999999999
66,0,0,2.19,0,no,311,613.7,54.61
142,0,1,2.86,4,no,344,654.0999999999999,66.22999999999999
136,0,1,2.97,4,no,335,608.6,66.87
75,0,1,3.48,4,no,352,617.2,61.35999999999999
59,0,0,3.08,2,no,309,656.5999999999999,65.19
45,0,1,2.08,2,no,274,622.6,67.01
48,0,0,2.62,1,no,345,612.5,65.7
16,0,0,2.27,1,no,253,515.9000000000001,56.99
140,0,0,2.89,1,no,327,496.79999999999995,49.86
108,0,1,1.86,1,no,337,694.9,63.45
53,0,0,2.24,1,no,237,446.5,56.17
91,0,0,2.05,4,no,267,687.0,68.73
26,1,0,2.59,0,no,334,671.8000000000001,64.07000000000001
129,0,0,2.05,2,no,288,520.9,47.519999999999996
118,1,1,2.13,0,no,353,448.7,40.980000000000004
51,0,1,2.75,3,no,308,717.9,65.26
57,0,1,2.73,1,no,306,571.5,57.11000000000001
103,0,0,2.54,3,no,299,525.6,56.099999999999994
57,0,0,0.92,1,no,309,602.7,59.13
84,0,0,1.7,1,no,255,486.20000000000005,48.07
166,1,0,2.75,2,yes,318,521.5,54.07
130,0,0,2.43,1,no,292,624.6,57.57
116,1,0,1.32,2,no,320,471.79999999999995,52.25000000000001
161,0,0,2.51,2,no,313,548.9000000000001,52.73
130,0,0,3.24,2,no,370,741.4,64.3
42,0,0,3.05,3,no,334,553.3,50.72
97,0,1,1.97,0,no,252,479.3,42.24
127,0,1,5.0,2,no,367,601.8000000000001,56.2
34,0,1,0.95,0,no,323,632.1,72.17999999999999
116,0,0,3.7,1,no,288,518.3,52.22
158,0,0,3.51,2,no,257,542.5,44.62
86,0,1,1.97,3,no,307,653.3,70.57000000000001
21,0,0,3.13,1,yes,280,706.1,72.17999999999999
78,0,0,3.19,3,no,341,516.9,59.290000000000006
137,0,0,3.11,4,yes,288,626.7,53.46
84,0,0,2.16,1,no,331,532.7,51.44
132,0,0,2.75,1,no,314,563.1,55.59
83,0,0,3.08,0,no,230,653.9,61.37
49,1,0,2.65,1,no,277,674.8,60.32
43,0,0,2.75,3,yes,305,668.2,71.9
78,0,1,2.03,1,no,267,454.7,48.36
65,0,0,2.32,1,no,248,573.5,56.699999999999996
79,0,0,2.94,1,no,302,542.8,43.199999999999996
76,0,0,1.76,0,no,300,576.3,54.61
124,0,0,2.19,1,no,296,600.5,57.75
98,0,0,2.81,2,no,218,600.9,63.169999999999995
142,0,0,2.7,4,no,283,525.3,60.52
146,0,0,2.92,0,no,356,501.09999999999997,50.07
84,0,0,3.46,3,no,254,615.1,63.04
200,0,0,3.48,3,no,299,677.9,64.91
17,0,0,4.0,0,no,331,608.4,59.07000000000001
125,0,0,2.94,2,no,327,555.7,52.49
61,0,0,3.59,2,no,255,386.79999999999995,33.61
103,0,1,1.78,2,no,300,640.4,68.60000000000001
20,0,0,4.0,0,no,294,451.9,43.25
115,0,0,2.0,0,no,300,670.5,60.37
139,0,0,2.65,1,no,250,550.6,54.87
96,0,0,3.24,2,no,356,714.8,66.2
101,0,0,3.19,2,no,342,552.3,56.71
86,0,1,3.59,1,no,312,471.79999999999995,44.28
42,0,1,2.97,2,no,254,519.3,45.73
48,0,0,1.81,4,no,329,559.8,59.27
134,0,0,1.4,2,no,223,596.7,60.900000000000006
149,0,0,2.05,0,no,297,459.2,46.26
120,0,0,1.97,3,no,329,632.8,65.61
62,0,0,3.27,5,yes,253,500.0,46.37
84,0,1,3.48,4,yes,287,585.4,50.86
16,0,0,3.21,0,no,351,632.3,65.36
80,0,0,2.21,1,no,307,394.5,35.26
78,0,0,4.4,0,yes,316,737.1,73.57000000000001
102,0,1,2.11,6,yes,318,565.6,51.580000000000005
74,0,1,4.0,2,no,273,642.4,62.44
135,0,0,3.08,1,no,312,568.9,58.400000000000006
55,0,0,3.0,0,no,279,585.0,58.26
106,0,0,1.84,1,no,314,597.3,50.059999999999995
34,0,0,3.38,1,no,312,646.0,63.57
100,0,0,2.67,1,no,277,673.4,61.480000000000004
127,0,0,2.3,2,no,305,507.3,52.230000000000004
65,0,1,2.03,1,no,297,721.4,78.13
109,0,1,1.3,2,no,296,500.9,40.9
98,0,0,3.21,4,yes,298,490.4,46.4
141,0,0,3.81,6,no,325,581.2,57.72
136,0,0,3.67,0,no,266,662.9,67.49000000000001
42,0,0,3.16,0,no,321,675.6,66.56
162,1,0,2.48,2,no,312,617.0,55.92
49,0,0,2.73,1,no,337,597.1,60.5
103,0,0,1.86,1,no,269,591.2,52.39
102,0,0,3.38,1,no,278,427.1,35.93000000000001
222,0,0,3.29,1,yes,314,723.4000000000001,73.86
100,0,1,2.59,1,no,341,505.5,46.25
86,0,0,3.62,1,no,297,508.9,48.81
94,0,1,2.78,1,no,311,536.5,58.86
106,0,0,2.97,1,no,329,629.9,55.41
91,0,0,2.51,1,yes,332,750.8,77.05000000000001
62,0,0,3.56,1,no,299,503.90000000000003,51.35
47,0,0,2.92,1,no,280,337.6,33.480000000000004
51,0,0,2.46,0,no,305,579.5,56.93
116,0,0,1.7,2,no,341,586.3000000000001,60.43000000000001
145,0,0,1.84,2,no,339,561.4000000000001,59.67999999999999
180,0,0,4.37,1,no,295,538.1,51.86
67,0,0,3.54,0,no,283,497.4,46.769999999999996
38,0,1,3.32,2,no,354,635.6,60.97
164,0,1,2.16,1,no,285,422.1,38.309999999999995
119,0,0,2.24,2,no,317,411.6,30.5
74,0,0,2.89,1,no,318,511.2,52.57
18,0,0,3.08,1,no,328,614.7,55.709999999999994
93,0,0,1.89,4,no,311,578.9,56.160000000000004
64,0,1,2.84,2,no,265,578.7,58.5
108,0,0,2.62,1,no,259,432.1,45.62
112,0,0,1.11,0,no,263,659.5,61.04
77,0,0,3.08,2,no,290,439.20000000000005,49.04
68,0,1,2.4,3,no,309,644.1,57.82
83,1,0,2.48,3,yes,301,501.90000000000003,54.39000000000001
87,0,1,3.24,1,no,288,631.3,60.55
43,0,1,2.92,1,no,336,573.8,57.16
113,0,0,3.29,2,no,321,426.7,47.550000000000004
95,0,1,1.59,2,no,275,595.6,57.760000000000005
30,0,0,3.11,1,no,310,673.3,61.88
172,0,0,3.05,2,yes,296,702.8,78.07000000000001
82,0,1,3.19,1,no,271,530.0,52.25
95,0,0,3.08,1,no,247,553.9000000000001,58.17
97,0,0,3.51,1,no,328,501.79999999999995,52.71
115,0,0,1.3,3,yes,245,828.6,80.76
94,0,0,3.16,3,no,371,645.8,65.37
88,0,0,3.48,2,no,338,683.8,59.93
95,0,0,2.46,1,no,258,654.5,59.69
52,0,0,3.35,3,no,293,606.4000000000001,55.73
91,0,0,3.43,2,no,310,479.7,43.61
163,0,0,1.67,1,no,316,612.6,64.51
145,1,0,2.94,1,no,255,446.8,41.72
116,0,0,4.43,0,no,266,491.6,47.53
95,0,0,3.24,1,no,291,467.70000000000005,55.089999999999996
49,0,0,2.11,3,no,324,698.4,61.05
121,0,0,1.57,2,no,316,565.0,57.129999999999995
39,0,0,1.46,3,no,310,672.1,64.00999999999999
41,0,1,3.27,1,no,294,665.0,68.86
60,0,0,3.62,2,no,260,575.9000000000001,58.870000000000005
158,0,0,3.11,2,no,248,685.0999999999999,69.3
121,0,1,3.56,3,no,254,545.4,50.11
45,0,0,3.24,2,no,302,576.2,51.98
154,0,0,2.48,2,no,323,502.9,41.58
127,0,0,1.22,2,no,305,553.9,60.800000000000004
74,1,0,2.24,3,yes,352,733.0,76.13
26,0,0,2.0,2,yes,320,682.8,76.81
101,0,1,2.81,2,no,250,733.8,74.31
67,0,0,3.38,1,no,268,544.5,63.61
142,0,0,2.4,1,no,280,606.4,53.34
183,0,1,3.73,1,no,376,662.4000000000001,65.27000000000001
202,0,0,3.94,3,no,294,677.9000000000001,61.04
24,1,0,2.86,1,no,406,574.3,62.05
36,0,0,1.97,1,no,318,569.6,56.33
167,0,0,3.59,1,no,359,458.3,42.85
118,0,0,1.78,0,no,359,355.1,32.21
136,0,0,2.81,1,no,271,521.1,47.45
77,0,0,1.35,0,no,347,569.4,53.85
133,0,0,3.02,2,no,328,536.7,51.36
122,0,0,2.51,1,no,245,476.70000000000005,46.97
19,0,0,2.51,0,no,268,483.4,47.720000000000006
140,0,0,3.27,0,no,333,568.1,58.06
119,0,0,3.73,2,no,279,515.9,47.629999999999995
80,0,1,3.29,1,no,306,563.5,59.879999999999995
116,0,0,3.0,0,no,287,486.4,48.589999999999996
87,0,0,4.08,1,no,239,535.0,50.61
7,0,0,3.0,2,no,273,495.4,49.050000000000004
25,0,0,3.67,4,yes,310,501.79999999999995,49.59
133,0,0,3.0,1,no,281,605.6,51.42
63,0,0,1.51,0,no,380,618.4000000000001,43.019999999999996
120,0,0,2.59,1,no,337,452.3,39.4
39,0,1,2.48,3,no,280,646.6999999999999,66.22
132,1,0,1.89,1,yes,332,680.1,57.9
108,0,1,2.32,1,no,307,514.8,47.010000000000005
76,0,0,3.08,2,no,321,659.7,59.959999999999994
95,0,0,2.65,2,no,280,471.6,38.06
120,0,0,1.43,1,no,350,532.4,49.9
51,0,0,2.38,2,no,236,636.6,64.7
61,0,0,2.35,1,no,323,686.4,68.42
17,0,0,3.16,1,no,270,548.5,49.81
98,0,1,1.92,0,no,284,680.0,66.47
181,0,1,2.62,1,no,314,509.0,51.69
114,0,1,2.11,0,no,317,628.4,61.89
111,1,0,3.21,1,no,372,462.20000000000005,45.93000000000001
160,0,1,1.57,2,no,246,559.2,50.43000000000001
58,0,0,2.32,3,no,376,508.00000000000006,55.42
89,0,0,2.21,3,no,290,487.2,41.3
71,0,1,3.0,1,no,281,646.4000000000001,56.720000000000006
141,0,0,3.89,0,yes,293,719.1999999999999,80.81
1,0,0,3.0,0,no,336,675.1,65.41
50,0,0,1.62,4,no,268,529.6,56.07000000000001
38,1,0,3.81,0,yes,254,557.7,55.82
77,1,0,2.3,6,yes,294,667.3,76.06
155,0,0,3.16,3,no,321,630.5,63.129999999999995
65,0,0,2.51,3,yes,298,531.5,49.37
102,0,1,3.51,1,no,367,512.7,48.69
97,0,1,2.62,0,no,300,661.0,63.6
110,0,0,2.3,0,yes,259,771.9,81.98
52,0,0,1.62,1,no,286,612.1,59.910000000000004
66,0,0,3.29,1,no,289,553.1,53.129999999999995
82,0,0,2.73,4,no,324,654.5,64.18
129,0,1,2.13,2,no,262,596.3,58.67
93,0,0,3.08,1,no,276,579.6,61.41
120,0,0,2.24,4,no,280,629.4,60.68
149,0,1,0.0,1,no,291,595.4000000000001,59.78999999999999
62,1,0,2.32,2,yes,302,494.50000000000006,50.24
80,0,0,2.43,1,no,286,590.2,61.839999999999996
30,0,0,3.05,4,yes,271,526.1,46.78
89,0,0,1.7,3,no,264,686.8,69.76
57,0,0,2.48,3,no,332,597.1,61.61
145,0,0,2.51,2,no,305,620.3,59.53
132,0,0,3.67,2,yes,336,734.5000000000001,77.68
57,0,0,3.4,2,no,324,649.4000000000001,66.71000000000001
175,0,0,2.59,1,no,293,401.2,43.669999999999995
50,0,0,2.84,4,no,283,633.2,58.99
114,1,1,3.94,2,yes,256,497.9,46.26
154,0,0,0.3,1,no,300,604.5,55.43
152,0,0,2.97,3,no,258,699.0,63.88
102,0,1,2.51,0,no,274,505.90000000000003,47.25
110,0,0,2.92,2,no,273,611.7,57.46
90,0,0,2.35,4,yes,309,433.7,39.36
88,0,0,0.54,1,no,260,589.6,59.89
97,0,0,4.08,1,no,384,512.3,56.11
115,0,0,1.94,0,no,335,618.5,63.33
88,0,0,2.65,1,no,348,494.4,55.99999999999999
137,1,0,2.86,1,yes,261,663.6,78.15
128,0,1,2.65,2,no,293,507.4,52.36
71,0,0,2.38,2,no,317,564.2,49.93
91,0,0,2.13,0,no,236,483.1,33.75
47,1,1,2.62,2,no,279,643.9000000000001,57.13
126,0,0,2.89,0,no,292,517.9,48.44
92,0,0,2.89,1,no,288,518.5,55.06999999999999
36,0,0,2.57,0,no,235,538.7,52.4
122,0,0,3.27,0,no,317,484.4,42.03
117,0,0,2.57,2,no,351,684.2,68.37
131,0,0,2.86,0,no,351,407.70000000000005,30.9
133,0,0,2.92,1,no,327,604.1,56.83
128,0,1,4.78,0,no,259,510.1,44.800000000000004
81,0,0,3.08,1,no,322,520.4,55.629999999999995
81,0,0,3.08,1,no,278,712.1,70.81
96,0,0,3.78,1,no,287,432.0,35.95
93,0,0,1.84,1,no,304,541.3000000000001,48.99
145,0,0,5.32,0,no,300,551.7,49.959999999999994
53,1,0,2.4,0,no,271,542.8,51.68
108,0,0,4.35,3,no,278,562.0,54.08
52,0,0,2.92,1,no,291,590.5,58.56999999999999
61,0,0,3.24,1,no,269,403.5,27.92
86,0,0,1.51,5,no,320,532.8000000000001,55.8
137,0,0,2.92,2,no,280,553.2,53.06
74,0,0,2.3,1,no,307,541.8,52.71
118,0,1,2.75,3,no,355,580.8,61.06
125,0,0,2.0,3,no,332,741.6,70.63
127,0,1,2.16,1,no,233,513.3000000000001,54.02
80,0,0,4.37,2,no,337,479.1,49.54
150,0,0,2.24,0,no,330,599.9,54.75
140,0,0,2.03,1,yes,328,734.6,73.99
97,0,0,2.38,1,yes,247,849.4,83.41
83,0,0,2.78,0,no,237,645.8,62.349999999999994
73,0,0,3.11,3,no,260,495.3,49.77
75,0,0,1.86,1,no,331,492.9,51.24
50,0,1,2.67,2,no,369,756.2,72.42
86,0,1,2.51,0,no,306,551.3,51.67
